10ul aunr-dna2-200ul h2o,,20uL-2M NaCl,,10uL BP 2,,20uL BP2,,10uL 2M NaCl,,20uL 2M NaCl,,20uL 2M NaCl,,30uL 2M NaCl,,10uL BP2,,30mins - rt,,50 p1,,50 p2,,50 p3,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
599,0.233067977339308,599,0.209241773683622,599,0.197362662587541,599,0.183880815161696,599,0.174456830901918,599,0.161262347270875,599,0.150522034112819,599,0.167210310751609,599,0.158603600864963,599,0.131639721489904,599,0.117487771048379,599,0.134515859755043,599,0.118360550931705
598,0.22999016154083,598,0.206597343397527,598,0.194783981853741,598,0.181280787994683,598,0.172200861034946,598,0.159284160808455,598,0.148597273871422,598,0.164879216332711,598,0.156667163995032,598,0.130606902148176,598,0.1161719534353,598,0.133193799189186,598,0.117087339487764
597,0.227377249029922,597,0.203985437881392,597,0.192470845585784,597,0.179246935388069,597,0.170039710921126,597,0.157414353561316,597,0.146942674793753,597,0.162849006840743,597,0.154943386906823,597,0.129635842036958,597,0.115048999565645,597,0.132187954254907,597,0.115877337138472
596,0.224930232250218,596,0.201705437248848,596,0.190222268672497,596,0.177270021718389,596,0.168112409523983,596,0.155860694727719,596,0.145407187132698,596,0.160921374147247,596,0.153212647668393,596,0.129036985456464,596,0.11386268876663,596,0.131331169371272,596,0.115009697109758
595,0.222131715012824,595,0.199197838614931,595,0.187814505293162,595,0.17512598349225,595,0.166056023725905,595,0.153990960866212,595,0.143889655835584,595,0.158737777081138,595,0.151464379886189,595,0.128325853205414,595,0.112915759633423,595,0.130124471344212,595,0.113900844450018
594,0.219828766294987,594,0.196824276845752,594,0.185688640216218,594,0.172993673183195,594,0.164219572303022,594,0.152207037437668,594,0.142322261611967,594,0.156786183769161,594,0.149756741181643,594,0.12726613933048,594,0.111902256104364,594,0.129228204863537,594,0.11285707934189
593,0.217602216480486,593,0.194630739627992,593,0.183648352067612,593,0.171096044482486,593,0.162455382297548,593,0.150588374471087,593,0.140873022790527,593,0.155135262610079,593,0.148387462781416,593,0.126786606077082,593,0.111119103189331,593,0.128402003941377,593,0.112147568247313
592,0.215151008752058,592,0.192617398162317,592,0.181575212683754,592,0.169092757580989,592,0.160591908664474,592,0.149133192942025,592,0.139280070237563,592,0.153222704119311,592,0.146676652034545,592,0.125974823495294,592,0.109889318292242,592,0.127493796855124,592,0.111131106027994
591,0.213330227504676,591,0.19059078396349,591,0.179843061022441,591,0.167606747495687,591,0.159003491447791,591,0.147664504351092,591,0.138201754621945,591,0.151610717885042,591,0.145049005648986,591,0.125585158646666,591,0.109221882765426,591,0.126647461271986,591,0.110436991303103
590,0.211148449092352,590,0.188551405079623,590,0.177876655136619,590,0.165868782288674,590,0.157427966963055,590,0.146160425409587,590,0.1368759286133,590,0.150015296863536,590,0.143930939686365,590,0.124816641031376,590,0.108421647214279,590,0.125664736951174,590,0.109673934514023
589,0.20942646353147,589,0.187232561185196,589,0.176359559375248,589,0.164508208695905,589,0.155987723683322,589,0.144992144751158,589,0.135997497924286,589,0.148488675414861,589,0.142618161963709,589,0.124565035023924,589,0.107837053111154,589,0.125330688926179,589,0.108998278989775
588,0.207783197910732,588,0.185429895629466,588,0.174856766125696,588,0.162946263262591,588,0.154658079109541,588,0.143767918368426,588,0.134805180691845,588,0.147005347611025,588,0.141525512381562,588,0.124039388983326,588,0.107215635605575,588,0.124598314264194,588,0.108461720357337
587,0.206038866079005,587,0.183820533539187,587,0.173351785320347,587,0.161491125585731,587,0.153348226744302,587,0.142529341934438,587,0.133721034667047,587,0.145648721295433,587,0.140312328598628,587,0.123734466855145,587,0.106752430857052,587,0.124112345860794,587,0.107898178503067
586,0.204296374397428,586,0.182260512748971,586,0.171678734198089,586,0.160205863873091,586,0.152209646780278,586,0.141671874842026,586,0.132920103227322,586,0.144432067076214,586,0.13919164488523,586,0.123445649404392,586,0.10621622478157,586,0.123632357537761,586,0.107408189566541
585,0.20304854944695,585,0.181272771742657,585,0.170763451520083,585,0.158921707251219,585,0.1510046241435,585,0.140791396234871,585,0.13200300486295,585,0.143326100223561,585,0.138579403754895,585,0.123495354711823,585,0.105727534379976,585,0.12334615268782,585,0.10701750353252
584,0.201512103007521,584,0.179648411245218,584,0.169399410626802,584,0.157804066400808,584,0.149992224210509,584,0.13981839425918,584,0.13112466775385,584,0.142549793014514,584,0.137358499168073,584,0.123373595409475,584,0.105221549262422,584,0.123058280584732,584,0.106455269075589
583,0.200881924690101,583,0.178898234420437,583,0.16847716242612,583,0.157387313998847,583,0.149373778307994,583,0.139207373935999,583,0.130892720051555,583,0.141784917201395,583,0.137020341835361,583,0.12338202115441,583,0.105414705811949,583,0.122668819200263,583,0.106402548318185
582,0.199651933505068,582,0.177377182641483,582,0.167363536928788,582,0.15631775743192,582,0.148089536168653,582,0.138105045538581,582,0.130202510232568,582,0.140510438946472,582,0.136081840302156,582,0.12315252101619,582,0.104536347144086,582,0.122141415255993,582,0.105851216127026
581,0.198519977165054,581,0.176298176055879,581,0.166028858089821,581,0.155173929149164,581,0.147381683598792,581,0.137334846217885,581,0.129335334281181,581,0.139733715979998,581,0.135775000475046,581,0.123549675874935,581,0.104510826613187,581,0.122223657723132,581,0.105527934494016
580,0.197831496802676,580,0.175904053257835,580,0.165333260883513,580,0.154318815376962,580,0.146877288291015,580,0.137088378166746,580,0.128939056014266,580,0.139301546154461,580,0.135232826353821,580,0.123665290073882,580,0.104565294180738,580,0.122194229729943,580,0.105736681329706
579,0.19659162173588,579,0.175096113862315,579,0.164486923856564,579,0.153527049524481,579,0.145879378961215,579,0.136313813189089,579,0.128186110120106,579,0.138312651435156,579,0.134690657569839,579,0.12360741030921,579,0.1041481691088,579,0.121787997979916,579,0.105577281205444
578,0.195690111012704,578,0.174075621595667,578,0.163958804252764,578,0.153296495385737,578,0.145218801238165,578,0.136188725836515,578,0.127737830764337,578,0.13819929926841,578,0.134460925730097,578,0.123882976026711,578,0.103878002175846,578,0.121862359682963,578,0.105213831383464
577,0.195539553707923,577,0.173599300131577,577,0.163137336482506,577,0.152603101843891,577,0.145270917499755,577,0.135439912071679,577,0.127892024467459,577,0.137452733093082,577,0.134230821694017,577,0.124280144957762,577,0.104182881329638,577,0.122158527813969,577,0.105604085916378
576,0.194767808011379,576,0.173090490537141,576,0.162489098966789,576,0.152189433972533,576,0.144727855582505,576,0.135175009875791,576,0.127194628340476,576,0.137302032546398,576,0.134145216302854,576,0.124919443361795,576,0.103957844104705,576,0.122093201935314,576,0.105874998764684
575,0.194604198267286,575,0.172785652512575,575,0.162166489600543,575,0.151804541176255,575,0.144327753179946,575,0.134906737549645,575,0.12723088547372,575,0.136907823126859,575,0.133896217480844,575,0.125574339612257,575,0.104489884433263,575,0.121935637262274,575,0.105617719981686
574,0.194209025218931,574,0.172380766325075,574,0.16178332627099,574,0.151510206117884,574,0.143927081553286,574,0.134452352838578,574,0.126929470820775,574,0.136755892844302,574,0.133420081111852,574,0.125855618375627,574,0.10415688803131,574,0.121844744746276,574,0.105871167029494
573,0.193756215320776,573,0.171722092666044,573,0.161200397049816,573,0.151075033699985,573,0.143590690407356,573,0.134718932512079,573,0.126872922518247,573,0.136504790554284,573,0.133563596002162,573,0.126530323090645,573,0.104482311252044,573,0.122261800466997,573,0.10565888887315
572,0.193459238155382,572,0.17153170127317,572,0.161091002009319,572,0.151303090936464,572,0.143455349641815,572,0.134379401909607,572,0.12669815818914,572,0.136409769792323,572,0.133797503331867,572,0.126655015187918,572,0.104649314084051,572,0.122375768440673,572,0.106276924079278
571,0.193457985346797,571,0.171783486127541,571,0.160838253307612,571,0.150781925085008,571,0.143827322854496,571,0.13446194884368,571,0.127101726746669,571,0.136506562865951,571,0.134169753849601,571,0.127508344058442,571,0.104863636791696,571,0.122751195953387,571,0.106427684142012
570,0.193548520175803,570,0.17174642604304,570,0.159958156575805,570,0.151146114580354,570,0.143677817849686,570,0.13462511337933,570,0.126799327141335,570,0.136332556368925,570,0.134563249021057,570,0.128030456297531,570,0.105204134755595,570,0.123203946009297,570,0.106776262899219
569,0.193448730840489,569,0.171503845180723,569,0.160032764512455,569,0.151481146809531,569,0.143564786156092,569,0.134646219152463,569,0.126977183760597,569,0.136721030515487,569,0.134519176482508,569,0.128684528835652,569,0.105491662460328,569,0.123510181410229,569,0.107148377836221
568,0.193921407300315,568,0.171852963085086,568,0.159972934963538,568,0.151076609890438,568,0.14394139648106,568,0.134888691463342,568,0.127376846714913,568,0.136850599155644,568,0.134948942185777,568,0.129710896789019,568,0.106079517132591,568,0.124003535066491,568,0.107455131322246
567,0.194118514506435,567,0.171874958107289,567,0.160056601344179,567,0.151547597154097,567,0.144107873713696,567,0.135168507770511,567,0.12732381470343,567,0.137268440165347,567,0.13566443127902,567,0.130677298522205,567,0.106495955089076,567,0.124398366818327,567,0.108158970619108
566,0.194279957350018,566,0.172289726627552,566,0.160362255302061,566,0.151672746609688,566,0.144077249519707,566,0.135387335894221,566,0.127780073977286,566,0.137521974137113,566,0.135919401999356,566,0.131207368671059,566,0.106807842369631,566,0.124649082950268,566,0.10876587839664
565,0.19509346819934,565,0.172354126095937,565,0.160200810265446,565,0.152064613166043,565,0.144500877428844,565,0.135841850996401,565,0.128128528740381,565,0.137923427300117,565,0.136811224360638,565,0.131908437773283,565,0.107560669344952,565,0.125430675945882,565,0.108811437339704
564,0.195320532634579,564,0.173213635143633,564,0.161283812400919,564,0.152772712543367,564,0.145157759746514,564,0.136260103755196,564,0.128960723308937,564,0.138499275391504,564,0.137340492976321,564,0.133029764863914,564,0.108049900892667,564,0.126088974208298,564,0.109814545151988
563,0.196127132373035,563,0.17379403783719,563,0.161761723732629,563,0.153240681065976,563,0.145748138918925,563,0.137056541373425,563,0.12928506069419,563,0.139368584958907,563,0.138240650697027,563,0.134411113597957,563,0.108902868937137,563,0.126909638204981,563,0.110772334333363
562,0.197435743106554,562,0.174381714822358,562,0.162560115737878,562,0.154000075870704,562,0.146455362817036,562,0.137560418518085,562,0.130275915914965,562,0.13969672129027,562,0.139109905794298,562,0.135056326446638,562,0.109490099545405,562,0.127449047296656,562,0.110968711335205
561,0.198239869455075,561,0.175126835833497,561,0.162732719465273,561,0.154996313495027,561,0.147543558579278,561,0.138352376180663,561,0.130701501004413,561,0.140175074213973,561,0.139687758765336,561,0.136155644467282,561,0.110006521004766,561,0.128328357722607,561,0.111725711764678
560,0.199288349285445,560,0.176365659330893,560,0.163812323115682,560,0.155580265424346,560,0.148229679337181,560,0.139122814697557,560,0.131530970921382,560,0.141472911413027,560,0.140673888098408,560,0.137331294835094,560,0.111220586109242,560,0.129106709626138,560,0.112831635775922
559,0.200192237520211,559,0.177106683338035,559,0.164666081759972,559,0.156723680394962,559,0.14911002114329,559,0.140013742266667,559,0.132250920281863,559,0.142275347187111,559,0.141825822035547,559,0.137916172684896,559,0.112061314613906,559,0.129677607306664,559,0.113246269669336
558,0.201843397500679,558,0.178837507214412,558,0.165621842654652,558,0.157744021956961,558,0.149859991460394,558,0.141116991459086,558,0.133345614271691,558,0.143426716264454,558,0.143001363832372,558,0.139681867166434,558,0.112987576568614,558,0.130718814301124,558,0.114881895943919
557,0.202813404001871,557,0.17969257276459,557,0.166701251525191,557,0.158945221896367,557,0.15121713376137,557,0.141946549641038,557,0.13442966900778,557,0.144023076317133,557,0.144427626908508,557,0.140332890102192,557,0.113674583822348,557,0.131773953661913,557,0.115337551372137
556,0.204435533320504,556,0.181066129262379,556,0.167808644517027,556,0.16024891550766,556,0.152482685348688,556,0.143317890637541,556,0.135571185833353,556,0.14536840363299,556,0.1456637085116,556,0.141385185593816,556,0.115002815328899,556,0.132678129914209,556,0.116419622223009
555,0.206428425664821,555,0.182631515274504,555,0.169127337425964,555,0.161315111362412,555,0.153568743654533,555,0.144399434707711,555,0.136264780038223,555,0.146590408384909,555,0.146849154429902,555,0.142452757781291,555,0.115921281896453,555,0.13384439151645,555,0.117600017807218
554,0.208070659468269,554,0.184202959645053,554,0.170541123137284,554,0.162987025528747,554,0.155443210313085,554,0.145864166990568,554,0.137763960399225,554,0.147861995439447,554,0.148298074262495,554,0.143807460377566,554,0.117088322480354,554,0.134863866076816,554,0.118549268488239
553,0.209602633404931,553,0.185559169283944,553,0.172092892065153,553,0.16436396100683,553,0.156729770643117,553,0.146951388896752,553,0.138817026746441,553,0.149398972467897,553,0.149527887199569,553,0.145093762182667,553,0.118358953133146,553,0.135873457286961,553,0.119800139704853
552,0.211951700023429,552,0.18713704028778,552,0.174163750617079,552,0.16597278691294,552,0.158324787195147,552,0.148681365222209,552,0.1402890505756,552,0.15072881368045,552,0.150927043905636,552,0.146252855043985,552,0.119540854930843,552,0.137421189268986,552,0.120821974070885
551,0.213598822200245,551,0.189678594679516,551,0.17540560240084,551,0.167896806326379,551,0.1599158819397,551,0.150121790664643,551,0.142104615720339,551,0.152188037486014,551,0.152798619878353,551,0.147328332240767,551,0.120281508914907,551,0.13807900394714,551,0.122179687961301
550,0.216385448907497,550,0.191961160119043,550,0.177877473904456,550,0.17010783711671,550,0.161754811147291,550,0.152134459894377,550,0.143667980005013,550,0.154224320934147,550,0.154476795143789,550,0.148714175106204,550,0.122110552627672,550,0.140020746131094,550,0.123355093734999
549,0.218882002319857,549,0.194059708844755,549,0.179874590670384,549,0.171806169689646,549,0.163987879839172,549,0.154269146918566,549,0.145352015751033,549,0.15570754580767,549,0.156127287080938,549,0.149724729443422,549,0.123388211601797,549,0.141313641404768,549,0.125159824528623
548,0.221264103176605,548,0.19627040915789,548,0.181988175824755,548,0.173978159356003,548,0.165965313831899,548,0.155821299947939,548,0.147308199984676,548,0.157439572167053,548,0.157965144142899,548,0.150660364491688,548,0.124849732512748,548,0.142590410493125,548,0.12653943385979
547,0.224046740299856,547,0.198503704475909,547,0.183866425869903,547,0.176269779493404,547,0.167940436658945,547,0.157689903452782,547,0.148989730115181,547,0.159343858178595,547,0.159624186899769,547,0.151742273354983,547,0.126242202698907,547,0.144141097454583,547,0.127770450778728
546,0.226941949242989,546,0.200979777256952,546,0.186159617508947,546,0.178709163937624,546,0.169993954805023,546,0.15985120596951,546,0.150924625471938,546,0.161175934587094,546,0.161554243815949,546,0.152716597550274,546,0.1281362475402,546,0.145406101726457,546,0.129341261509198
545,0.23030749053582,545,0.204002952431165,545,0.189177455946045,545,0.18114131060343,545,0.172941668310747,545,0.162277547608619,545,0.153361381640806,545,0.163498951483197,545,0.163853884005549,545,0.154154432645564,545,0.129662743015984,545,0.14737899406829,545,0.131207018506967
