1-heat,,2-heat,,3-heat,,4-heat,,4-heat-3,,5-heat,,6-heat,,7-heat,,8-heat,,9-heat,,10-heat,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
1002,0.0028539920259522,1002,0.000321830029481183,1002,-0.00105682793575958,1002,0.00561474639888361,1002,0.00426404066509382,1002,0.000164407013969978,1002,-0.00158262839670482,1002,0.000721834392269073,1002,0.00266387228972404,1002,0.00284607087972819,1002,0.00172351209703405
1001,0.00290913137569031,1001,0.000326829753753369,1001,-0.000854638018075602,1001,0.00516654155367795,1001,0.00457785053407973,1001,0.000788321511131159,1001,-0.00239616490916192,1001,0.00090327177233412,1001,0.00358899396818864,1001,0.00322694446131202,1001,0.00206360604919005
1000,0.0030809003977277,1000,-0.000355579371324057,1000,-0.000461870620519912,1000,0.00590240093214872,1000,0.00497352172256603,1000,0.000355352597673722,1000,-0.00178473755230197,1000,0.00064003601022355,1000,0.00204753262301841,1000,0.00365707012563163,1000,0.00185958531276406
999,0.0026893973705416,999,0.000442176161221133,999,-0.000618130997559257,999,0.00603559026877701,999,0.00435222448112472,999,0.000551747345232512,999,-0.0020257118903494,999,0.000227131097261978,999,0.00263134300893521,999,0.00351646596987668,999,0.0017538681951731
998,0.00238150352627191,998,7.77684113548595E-05,998,-0.000517928129291772,998,0.0056501486298611,998,0.00499994230051449,998,0.000617612203220477,998,-0.00161507327919336,998,2.25731510042388E-05,998,0.00282225619839291,998,0.00349895562715922,998,0.00189613869753181
997,0.00306140028313385,997,-8.41730114372898E-05,997,-0.000460629412986822,997,0.00579527548877683,997,0.00435206760104123,997,0.000260413242778717,997,-0.00114879991142913,997,0.000799057905267032,997,0.00263162948516125,997,0.00284578426201403,997,0.00120622532124114
996,0.00228939911550792,996,-0.000246726724835133,996,-0.000750975314321982,996,0.00516536274620248,996,0.00434275948418519,996,0.00021330097917145,996,-0.00125887214372859,996,0.000419037060270576,996,0.0026543398381691,996,0.00320681192023577,996,0.00191407853956852
995,0.00183800830069442,995,-0.000419615852266792,995,-0.000280513284534195,995,0.00483804005027929,995,0.00439950026119968,995,-0.000141780189100354,995,-0.00184438793123467,995,-0.000635139405893332,995,0.00247862599839591,995,0.00270734396329731,995,0.001624609599392
994,0.00178292679045739,994,-0.000730301825968746,994,-0.00146376348051413,994,0.00464472133893044,994,0.00386864939337138,994,-0.000298466175615245,994,-0.00199659589074035,994,8.05128240602535E-05,994,0.00236039508236019,994,0.00274631328417561,994,0.00204872900641665
993,0.0026469432166455,993,-0.000121698770133439,993,-0.000356303584639003,993,0.00549828031262415,993,0.00478935551182145,993,0.000534382045543503,993,-0.00163606573515098,993,0.000251399616120992,993,0.00281996338770611,993,0.00355691729984446,993,0.00216690110984161
992,0.00360627302522805,992,0.00125720975685285,992,0.000827300557234438,992,0.00635396671547681,992,0.00583121715681911,992,0.00149024639339987,992,-0.00024962429701017,992,0.00145692181561243,992,0.00376406104857464,992,0.00469179346735368,992,0.00320143992323344
991,0.00386400048761016,991,0.000866931543964168,991,0.000883220720693761,991,0.00656371063480948,991,0.00608407345380948,991,0.00211398891111426,991,-9.09537678489628E-05,991,0.00242002712903237,991,0.00422890807583332,991,0.00495880649797093,991,0.0033651070342233
990,0.00309961924579795,990,0.000301365436833012,990,5.0558238877965E-05,990,0.00608052956175186,990,0.00522477862649706,990,0.00121525878697179,990,-0.000680784820087577,990,0.00127089142590962,990,0.00340987518853597,990,0.00416876579827079,990,0.00257233293503364
989,0.00316592382858436,989,6.66873741697615E-05,989,0.000183699790838538,989,0.00559468641559497,989,0.00530183751622664,989,0.00129978790434715,989,-0.000979145245011132,989,0.00144996111986936,989,0.00379962609388993,989,0.00376097992623275,989,0.00202043282106887
988,0.00312712542368135,988,0.000154722104129281,988,0.000894633883676496,988,0.00630369367188365,988,0.00568067553714636,988,0.00115052310089786,988,-0.000527494416777851,988,0.00136327344304852,988,0.00350349624435551,988,0.00452982292923547,988,0.00277291133243663
987,0.00257173402128222,987,0.000401832525651357,987,0.000137553931096757,987,0.00638921910205757,987,0.00555611616245051,987,0.00131087448502078,987,-0.000746065449945344,987,0.000609679896699821,987,0.0034476290778715,987,0.00414480007535037,987,0.00298718793450686
986,0.00298054150411846,986,8.96005786061307E-05,986,7.46615499763978E-05,986,0.00585147172833304,986,0.00470511274434717,986,0.00110868624325339,986,-0.000679027327823794,986,0.00115150937817659,986,0.00300512077179294,986,0.00397827874547631,986,0.00269465884919716
985,0.00371006623908945,985,0.000491153240653399,985,-0.000221837853358971,985,0.00639736275768216,985,0.00499632868753675,985,0.000938914607417309,985,-0.000875512259446938,985,0.00145284408106423,985,0.00378307049020558,985,0.00356010137093307,985,0.00245157738139117
984,0.00245696614375854,984,0.000387167752588373,984,-0.000313986808954813,984,0.00585632561958946,984,0.00560354940506946,984,0.00145525954977272,984,-0.000979455176970036,984,0.000344445821257395,984,0.00335107228100178,984,0.00411354469650713,984,0.00216541823181198
983,0.00264553683103188,983,0.00018934535609253,983,-7.22158471462266E-05,983,0.00573344703882837,983,0.00547597126137383,983,0.0016082666099971,983,-0.000728286108200399,983,0.000984860306492379,983,0.00332866457242836,983,0.00344496767337986,983,0.00195149459460636
982,0.00247034722449339,982,-5.38424803467022E-06,982,0.000104410660150547,982,0.00611812254223657,982,0.00559749213530024,982,0.00140126534281173,982,-0.000661503707147528,982,0.000967088525148171,982,0.00321609572218597,982,0.00322551011727539,982,0.00281962467806264
981,0.0018414137578602,981,-0.000455457676748622,981,-2.05529725054178E-05,981,0.00538685135061361,981,0.00555095099774083,981,0.000382866870653715,981,-0.001498745336728,981,0.000906047346602514,981,0.00287085099904503,981,0.00325114647136469,981,0.00197203709350961
980,0.0026513707566483,980,0.000257797199681483,980,0.000346077934267482,980,0.00613673647239346,980,0.00601173128404211,980,0.00160527868956314,980,-0.000629090899310855,980,0.00150476663122724,980,0.0036679037805754,980,0.00401171898532764,980,0.00272146212347659
979,0.00339077771913532,979,0.00122120332526149,979,0.0010158913207416,979,0.00731460562615193,979,0.00707602919608152,979,0.00230662654248042,979,0.000363332075536127,979,0.00229064821110178,979,0.00462536018776394,979,0.0048437987974993,979,0.00340173518085746
978,0.00302790279866228,978,0.00152988597072847,978,0.00103529980451185,978,0.00685325689721328,978,0.0064930227377774,978,0.00249047168833651,978,0.000293749746030328,978,0.00254738757452937,978,0.00392514541050131,978,0.00494694565671387,978,0.003158753163351
977,0.00315392932789857,977,0.000608876305101835,977,0.000932818281960532,977,0.00676882320902727,977,0.00660720648977419,977,0.00252580240117719,977,-0.000238137379439037,977,0.00211991975123357,977,0.00422775794982393,977,0.00446992666001867,977,0.00345629180150819
976,0.00261782675451337,976,0.000501778627189421,976,0.000574686156213445,976,0.00664621191576785,976,0.00637406180127213,976,0.00248716527644054,976,2.62750526580502E-05,976,0.00197500153433777,976,0.00458028344625006,976,0.00445161940512183,976,0.00283121911995136
975,0.0029345926913446,975,0.00061665306041818,975,0.000818249222686881,975,0.00656497208467297,975,0.0063908478209661,975,0.0019129865280023,975,-9.04879177419108E-05,975,0.00125534056798033,975,0.00384833038532983,975,0.00439063566042522,975,0.00220899614543755
974,0.00212527838695466,974,0.000416445972307036,974,0.000730883717592127,974,0.00591827653144656,974,0.00626130493798655,974,0.00143866321315544,974,-0.000704923773538256,974,0.00155498078438238,974,0.00346130164825454,974,0.00391208511405029,974,0.00240079092996513
973,0.00232265751130454,973,0.000263132908249918,973,0.000844210719177287,973,0.00611463087833463,973,0.00641606747392073,973,0.00153749739143507,973,-0.000308916796398328,973,0.00173242638182408,973,0.00377447958180715,973,0.00426155724140406,973,0.00217218227798579
972,0.00207960203960259,972,0.000648746610486784,972,0.000204702700809919,972,0.00663393691945522,972,0.0062894060527423,972,0.00142946927149523,972,0.000405330380353591,972,0.00160756509639643,972,0.00400231365761406,972,0.0042476503311688,972,0.00272669794160916
971,0.00260821718785931,971,0.00044388637886324,971,0.000378151494829493,971,0.00627120577749996,971,0.00651420162166248,971,0.00208854964728591,971,-0.000195860836347711,971,0.00207343766132727,971,0.0036443572414559,971,0.00495027084884862,971,0.00246527069591159
970,0.00172132903477297,970,0.00025997291759008,970,0.000393904159290783,970,0.00686356571572046,970,0.00626513918857775,970,0.00183174336909433,970,-0.000614098511274342,970,0.00115820574103465,970,0.00431496705273934,970,0.0035752912772828,970,0.00263483282310462
969,0.00189798464707424,969,0.000115363195654158,969,0.000775925714696828,969,0.00649042143243994,969,0.00640970988167919,969,0.00160652581907091,969,-0.000709679040868103,969,0.00183182135523925,969,0.00410523469839655,969,0.00449223640099544,969,0.00265960089211714
968,0.00228325778109219,968,0.000609291061869963,968,0.00104630179012598,968,0.00660859948038114,968,0.00703895831552414,968,0.00238605850386645,968,0.000657275909200473,968,0.00196496412344485,968,0.00454295413240856,968,0.00406052545661425,968,0.00302224628000731
967,0.00219700202681208,967,0.000297453959909799,967,0.000391701860988051,967,0.00706040063209294,967,0.00682887961878483,967,0.0019070065133528,967,0.000357839691930048,967,0.00212626688037893,967,0.00449309952068365,967,0.00431206502933792,967,0.00196974876705984
966,0.00246646823063927,966,0.000484259836229567,966,0.000615953146737166,966,0.00655461779210507,966,0.00698636992572997,966,0.00217806188063062,966,0.000533993278123842,966,0.00180548882959798,966,0.00426124354679028,966,0.00437481580480022,966,0.00265014666754472
965,0.00253780560400385,965,0.00154404383949891,965,0.000519324041799842,965,0.00615183298189777,965,0.00644270732285052,965,0.00168193184477069,965,0.000189837404247527,965,0.00227120956800231,965,0.00325302426990516,965,0.00400422083260324,965,0.00351432606896499
964,0.00238777639353707,964,0.000199782075924152,964,0.000102986591901674,964,0.00628039774037145,964,0.00696877173161083,964,0.0025471011538669,964,-0.00073908817876498,964,0.00182685626528209,964,0.00367719744450803,964,0.00359752900560827,964,0.0019484003023947
963,0.00183000168217324,963,-8.85291093398843E-06,963,2.73623304674172E-05,963,0.00518757725617235,963,0.00683666336912863,963,0.00200469906705721,963,-0.000288170516162229,963,0.00105110227212826,963,0.00298909065683586,963,0.00419270670668338,963,0.00200337277665332
962,0.00127182605280605,962,-0.000681870326462206,962,0.000788191846157433,962,0.00570152633341822,962,0.00650206173806407,962,0.00218862455258651,962,-1.02507224797381E-05,962,0.000969060248963346,962,0.0040582260993078,962,0.00420909496712044,962,0.00245522194765439
961,0.00108361720382214,961,0.000198590775124031,961,0.00046757099441884,961,0.00612602483262171,961,0.00684108123543797,961,0.00183223728158201,961,-0.000216508034333224,961,0.00211146572737627,961,0.00336132438880087,961,0.00418625089509019,961,0.00185150030675184
960,0.00123846631035233,960,-0.00039654725494815,960,0.00020654147494503,960,0.00585068461594387,960,0.0063167472936461,960,0.00144107860299354,960,-9.04361565880595E-05,960,0.00103880276497136,960,0.0031972153897412,960,0.00396367557347913,960,0.00154757688421471
959,0.000716959762215673,959,-0.000975426044252045,959,0.000322736710957474,959,0.00546800214836249,959,0.00574986731305313,959,0.0015166377409087,959,-0.00118416856263371,959,0.00139066986500744,959,0.0028110528065608,959,0.00360880490855351,959,0.0020140872384679
958,0.0015585139180732,958,-0.000657833478749932,958,0.000212394526136346,958,0.00540983729507378,958,0.00487036855197478,958,0.00107214717347656,958,-0.00160439613711636,958,0.000804037192638695,958,0.00324723441714916,958,0.00384579710521928,958,0.00191719858774493
957,0.00127146258655176,957,-0.00048648717041449,957,0.000414139917021164,957,0.00563973745201737,957,0.00551091649984792,957,0.000805489495542514,957,-0.000540628327694103,957,0.000929316176249764,957,0.00316793163606632,957,0.00250734259133313,957,0.00174939781461907
956,0.00100291821898813,956,-0.000617148728708515,956,-4.34882090445757E-06,956,0.00560777118850612,956,0.00582303163946146,956,0.00100587605208252,956,-0.00169088891198271,956,0.00103703830728237,956,0.00266126777398988,956,0.0030887476160393,956,0.00108836619646522
955,0.00103356130870062,955,-0.000601587225786374,955,-0.000274149401467106,955,0.00460806670010701,955,0.00536774537399155,955,0.00101659187926469,955,-0.000881299000223064,955,0.000154048829656021,955,0.00254775211019116,955,0.00356981032197392,955,0.000878370217248815
954,0.001163760166862,954,-0.00120161947820018,954,-0.000673651424984515,954,0.00532031167224083,954,0.00487720103729848,954,0.000344912138634399,954,-0.00129815477352782,954,0.000312530177333589,954,0.00239693858654659,954,0.00335576787285596,954,0.00156550233333501
953,0.00158070057629478,953,-0.000720584946471796,953,-0.000542748331201401,953,0.0050338541192261,953,0.00500143488856241,953,0.000891624929776454,953,-0.0014892004195015,953,0.00030607997901763,953,0.00296234905021223,953,0.00308233426424065,953,0.00140264173512484
952,0.00158246724417002,952,-9.73301502440171E-06,952,0.000348202281023487,952,0.00523824526016785,952,0.00565817353676541,952,0.00138407379124212,952,-0.00127647491786267,952,0.000960291335354714,952,0.00299052422026133,952,0.00345175167781237,952,0.00199481700060457
951,0.00194645012955364,951,-0.000200052452191441,951,0.000366466910523225,951,0.00572122404288623,951,0.00554025379613531,951,0.00143391038850436,951,-0.000904238535334823,951,0.000560430255466295,951,0.00359559751456596,951,0.0032066032977528,951,0.0017474225448464
950,0.00208386773655147,950,0.000104177630481193,950,0.000427561848766852,950,0.00625621016423265,950,0.00591670206592366,950,0.00150627323110847,950,-0.000633795300599323,950,0.00084026841397717,950,0.00338730791389052,950,0.00381218683886828,950,0.00184531316908837
949,0.00228278937779441,949,0.000552784101507013,949,0.000771595049129891,949,0.00647849241358214,949,0.00598637762788581,949,0.00188238532048127,949,-0.000481781173163182,949,0.00135062752604842,949,0.00379309778363364,949,0.00403536383384002,949,0.00182007160062804
948,0.00270546852267766,948,0.00101892708250328,948,0.00089136553817491,948,0.0059467753441073,948,0.00537783553125937,948,0.00259389438017386,948,-0.000553193075438165,948,0.00134068243314949,948,0.00384705068528274,948,0.0043228888910113,948,0.00282285545772681
947,0.00218339521736602,947,0.000647009661369809,947,0.000874271973138541,947,0.00640290578482117,947,0.00633684065730872,947,0.00153580883949114,947,-0.000565188709397474,947,0.000944103036916115,947,0.00388573063175445,947,0.00347565309164353,947,0.00227295302523837
946,0.00249023737485373,946,0.000750305399084219,946,7.84674582280315E-05,946,0.00640448201398851,946,0.00606514678031392,946,0.00176267913808233,946,3.79504876484127E-05,946,0.00145681792381105,946,0.00381803645739689,946,0.00395544681093139,946,0.00286287743097645
945,0.00245090053673831,945,0.000593712032757066,945,0.000828597325484178,945,0.00623667199837555,945,0.00632310352515355,945,0.00169152093726826,945,0.000221200149986015,945,0.00162349233251951,945,0.00451415494136487,945,0.00452069409962962,945,0.00255967780272674
944,0.0030273032563281,944,0.00171121952047191,944,0.00110928314278222,944,0.00665244154340073,944,0.00634936993110245,944,0.00233900138090132,944,-8.80122031130856E-07,944,0.00118950871357888,944,0.00404443021111449,944,0.00485460974283218,944,0.00262777509358908
943,0.00307863229127404,943,0.000822321003137267,943,0.000546952379656558,943,0.00637030539431321,943,0.00564624113083313,943,0.00203216199035957,943,-0.000204916745788517,943,0.00167083578789409,943,0.00432032669648623,943,0.0043829479230711,943,0.00325271130291791
942,0.00363229731336729,942,0.000604365850824432,942,0.00105193263115489,942,0.0068745585519837,942,0.0060670367855336,942,0.00207629875428726,942,-8.15849085550819E-05,942,0.00140142116059048,942,0.00430788196666451,942,0.0046749421580337,942,0.00306538887170739
941,0.0031618821663477,941,0.00103400241891922,941,0.00152622318441599,941,0.00658368402126001,941,0.00624581070847321,941,0.00207689698519783,941,0.000571420217628678,941,0.00179940632115626,941,0.00432989578588532,941,0.0049409237200141,941,0.00277463075302209
940,0.00361885428174644,940,0.0010053311865778,940,0.00111198217698036,940,0.00695656652698288,940,0.00630737070874205,940,0.00224482436819777,940,0.000410460618210939,940,0.00195500495279924,940,0.00486858845850673,940,0.00467345069165598,940,0.00343776630770344
939,0.00381213461048629,939,0.00130690197744217,939,0.00150723434065981,939,0.00689065382855285,939,0.00636883436267895,939,0.00244652710441009,939,0.000134809157912168,939,0.00168959790445623,939,0.00450860981230377,939,0.00472235775889934,939,0.00306059214219951
938,0.00365988946042271,938,0.00120773088581443,938,0.0017170668972231,938,0.00716062790213106,938,0.00654436886236961,938,0.00240672568804885,938,2.83201726976028E-05,938,0.00222736522084808,938,0.00442463068823097,938,0.0050750232213695,938,0.0032705768627986
